league,season,team,player,nation,age,born,preferred_foot,pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10
GER-Bundesliga,2022 - 2023,Stuttgart,Borna Sosa,CRO,24,1998,Left,LB,0.64533204,-0.17455702,-0.33950308,0.0784166,-0.019065827,0.020645114,-0.18684465,0.28780872,-0.37987518,0.40750965
GER-Bundesliga,2022 - 2023,Stuttgart,Chris Führich,GER,24,1998,Right,LM,0.3902207,-0.40883666,0.08760552,-0.33973953,-0.14039876,0.22083558,0.037663806,-0.1746495,-0.09958736,0.2901709
GER-Bundesliga,2022 - 2023,Stuttgart,Dan-Axel Zagadou,FRA,23,1999,Left,CB,0.66516304,0.33084834,0.4464791,0.30043647,0.09731431,0.5207037,0.5041772,-0.46582517,-0.38301894,-0.23836967
GER-Bundesliga,2022 - 2023,Stuttgart,Hiroki Ito,JPN,23,1999,Left,CB,0.60921806,-0.0021398817,0.013591535,0.56148297,-0.016426442,0.42747065,-0.0052114404,-0.0935395,-0.01710073,0.1313452
GER-Bundesliga,2022 - 2023,Stuttgart,Josha Vagnoman,GER,21,2000,Right,RB,0.56246465,0.029433351,0.34964404,-0.27079844,-0.083346546,0.28934684,0.39594498,-0.198813,-0.2109971,0.093511716
GER-Bundesliga,2022 - 2023,Stuttgart,Konstantinos Mavropanos,GRE,24,1997,Right,CB,0.4162352,0.18345541,0.34268817,0.44371647,-0.15316425,0.40545005,0.4820367,-0.16754057,0.13427408,0.0033071442
GER-Bundesliga,2022 - 2023,Stuttgart,Naouirou Ahamada,FRA,20,2002,Right,CM,0.7229741,-0.27345094,0.29893553,-0.25055197,0.03095835,0.18524934,0.14794128,-0.243124,-0.3102118,0.110680215
GER-Bundesliga,2022 - 2023,Stuttgart,Serhou Guirassy,GUI,26,1996,Right,ST,0.0024397175,0.20265922,0.44945556,-0.33916637,0.020842345,0.05194192,0.12670527,-0.5265117,-0.19126983,0.3310501
GER-Bundesliga,2022 - 2023,Stuttgart,Tiago Tomás,POR,20,2002,Right,LW,0.54423404,-0.00033988804,0.19171987,-0.4983738,-0.1410407,0.25047275,-0.027524574,-0.13827617,-0.4075792,0.4132368
GER-Bundesliga,2022 - 2023,Stuttgart,Waldemar Anton,GER,26,1996,Right,CB,0.6473764,0.034153458,-0.08134895,0.41018423,-0.022664182,0.3861962,0.3422812,-0.013687009,0.1551884,-0.020395214
GER-Bundesliga,2022 - 2023,Stuttgart,Wataru Endo,JPN,29,1993,Right,CDM,0.5676197,-0.11249811,0.24231555,-0.053492114,-0.26351196,0.17318739,0.11290343,0.23097819,0.4126187,0.07134384
GER-Bundesliga,2022 - 2023,Union Berlin,Christopher Trimmel,AUT,35,1987,Right,RB,0.7263302,0.035576865,-0.050720353,-0.043304205,-0.051213123,0.3287743,0.23010969,0.31107774,-0.41872254,0.30263636
GER-Bundesliga,2022 - 2023,Union Berlin,Danilho Doekhi,NED,24,1998,Right,CB,0.70712465,0.11022704,0.37335822,0.1482514,0.378504,0.050467223,0.25133023,-0.17940915,0.03255989,0.0829965
GER-Bundesliga,2022 - 2023,Union Berlin,Janik Haberer,GER,28,1994,Right,CM,0.6996832,0.05104608,0.34725198,-0.27113563,-0.018531112,0.20869187,0.10391895,-0.08638113,0.19531538,0.31851563
GER-Bundesliga,2022 - 2023,Union Berlin,Josip Juranović,CRO,26,1995,Right,RB,0.5870035,-0.3718996,0.45505056,-0.11888264,0.124129765,0.08690291,-0.05474384,-0.21313488,-0.56578296,0.46864867
GER-Bundesliga,2022 - 2023,Union Berlin,Julian Ryerson,NOR,24,1997,Right,RB,0.6541339,-0.27029192,0.40489265,-0.11362513,-0.048866913,0.52793896,0.29195622,-0.17205693,-0.41163337,0.40796962
GER-Bundesliga,2022 - 2023,Union Berlin,Kevin Behrens,GER,31,1991,Right,ST,0.5349584,0.28083813,0.5014812,-0.46967515,0.2105166,0.11772334,-0.023469333,-0.19637328,-0.044325158,0.2954057
GER-Bundesliga,2022 - 2023,Union Berlin,Paul Jaeckel,GER,24,1998,Right,CB,0.80086255,-0.06961401,0.5780498,0.10831112,0.40233836,0.04062223,0.3184454,-0.4462416,-0.20129746,0.075864255
GER-Bundesliga,2022 - 2023,Union Berlin,Rani Khedira,GER,28,1994,Right,CDM,0.7353346,-0.04574801,0.39897233,0.03547184,-0.0025811892,0.45036244,0.33979,0.028681055,0.26121524,0.2391199
GER-Bundesliga,2022 - 2023,Union Berlin,Robin Knoche,GER,30,1992,Right,CB,0.5233594,0.043492272,0.18893883,0.42575914,0.24222538,0.30757636,0.3466214,0.018684208,-0.10137858,-0.15663
GER-Bundesliga,2022 - 2023,Union Berlin,Sheraldo Becker,SUR,27,1995,Right,ST,0.4668004,0.124481454,-0.33101094,-0.5362833,0.24144551,0.08981866,-0.08507254,0.16868694,-0.1560497,0.36997816
GER-Bundesliga,2022 - 2023,Werder Bremen,Amos Pieper,GER,24,1998,Right,CB,0.6678168,0.016260536,0.38936773,0.2711031,0.18077004,0.23665282,0.3088244,-0.113309145,-0.009164219,0.052523725
GER-Bundesliga,2022 - 2023,Werder Bremen,Anthony Jung,GER,30,1991,Left,CB,0.7816381,-0.08598384,-0.046064973,-0.0016218671,0.05143765,0.112819955,0.37889603,0.2602943,-0.01516004,0.11225116
GER-Bundesliga,2022 - 2023,Werder Bremen,Ilia Gruev,BUL,22,2000,Left,CDM,0.75026536,-0.28354627,0.37103778,0.071378864,-0.115768395,0.4218331,0.42193982,-0.27183655,-0.13562965,0.19226442
GER-Bundesliga,2022 - 2023,Werder Bremen,Jens Stage,DEN,25,1996,Right,CM,0.7594294,0.22581765,0.33159465,-0.2916875,-0.06052477,0.2055163,0.305938,0.076592654,0.0020125182,0.24917983
GER-Bundesliga,2022 - 2023,Werder Bremen,Leonardo Bittencourt,GER,28,1993,Right,CAM,0.6737728,-0.43437842,0.30662766,-0.24315111,-0.14748152,0.16319132,0.06672685,0.014316758,-0.040994707,0.33507597
GER-Bundesliga,2022 - 2023,Werder Bremen,Marco Friedl,AUT,24,1998,Left,CB,0.6279446,-0.104840904,0.21896407,0.5570378,0.030146131,0.49442452,0.4392526,-0.0049348148,0.098504744,0.06255071
GER-Bundesliga,2022 - 2023,Werder Bremen,Marvin Ducksch,GER,28,1994,Right,ST,0.20746993,0.48103008,0.037648886,-0.34681097,-0.024260368,0.26880485,-0.21188013,0.094436064,-0.023866272,0.31241405
GER-Bundesliga,2022 - 2023,Werder Bremen,Mitchell Weiser,GER,28,1994,Right,RB,0.61804754,-0.27225623,-0.08524438,-0.29943356,-0.25721982,0.13048163,0.3465658,0.51617676,0.11457811,0.15723592
GER-Bundesliga,2022 - 2023,Werder Bremen,Niclas Füllkrug,GER,29,1993,Right,ST,-0.21840723,0.11997877,0.21291056,-0.27436414,0.103859715,0.18537767,0.020283457,-0.06643678,-0.12887405,0.20883046
GER-Bundesliga,2022 - 2023,Werder Bremen,Niklas Schmidt,GER,24,1998,Right,CM,0.53529537,-0.15109107,0.54795307,-0.23354425,0.018242875,0.35032803,-0.104802325,-0.27596962,-0.26105306,0.13213912
GER-Bundesliga,2022 - 2023,Werder Bremen,Niklas Stark,GER,27,1995,Right,CB,0.7041793,0.025933383,0.45125046,0.3590133,0.069219984,0.4842424,0.5760693,-0.23753849,-0.007999492,-0.18711692
GER-Bundesliga,2022 - 2023,Werder Bremen,Romano Schmid,AUT,22,2000,Right,CAM,0.76630956,-0.16934086,0.16830806,-0.33931375,-0.24069178,0.24928509,0.17857432,-0.08317071,-0.2190913,0.19720136
GER-Bundesliga,2022 - 2023,Wolfsburg,Felix Nmecha,GER,21,2000,Right,CDM,0.5827991,0.041152395,0.3665754,-0.24780256,-0.14038806,0.22879957,0.2591427,0.13150811,-0.10366919,-0.0053266194
GER-Bundesliga,2022 - 2023,Wolfsburg,Jakub Kamiński,POL,20,2002,Right,LM,0.61827666,-0.08895834,0.07274878,-0.42863882,-0.26928717,0.15021497,0.20767476,-0.08040145,0.11718965,0.39514408
GER-Bundesliga,2022 - 2023,Wolfsburg,Jonas Wind,DEN,23,1999,Right,ST,0.3861086,0.13079661,0.49121666,-0.32830665,0.12209936,0.021790901,0.12355488,-0.41639933,-0.20792903,0.46236604
GER-Bundesliga,2022 - 2023,Wolfsburg,Mattias Svanberg,SWE,23,1999,Right,CM,0.61298335,0.163767,0.16293645,-0.37964955,-0.24248382,0.075278535,0.08054254,0.13725771,-0.14095931,0.24858016
GER-Bundesliga,2022 - 2023,Wolfsburg,Maxence Lacroix,FRA,22,2000,Right,CB,0.7984336,0.16297427,0.37529224,0.29801318,0.37828848,0.19921845,0.32665902,-0.47177938,-0.16580845,-0.18692754
GER-Bundesliga,2022 - 2023,Wolfsburg,Maximilian Arnold,GER,28,1994,Left,CDM,0.08173392,-0.2406833,0.34813282,0.41554645,-0.15089083,0.40113437,-0.15529868,0.09031241,-0.042101234,0.20346236
GER-Bundesliga,2022 - 2023,Wolfsburg,Micky van de Ven,NED,21,2001,Left,CB,0.66416615,-0.05202875,-0.05468437,0.4476977,0.21743791,0.3491316,0.42593935,-0.1616099,0.027885083,-0.068772204
GER-Bundesliga,2022 - 2023,Wolfsburg,Omar Marmoush,EGY,23,1999,Right,ST,0.3594277,0.027728308,0.26426208,-0.68614215,-0.10132144,0.33829066,0.2104756,-0.2831615,-0.091899335,0.26060382
GER-Bundesliga,2022 - 2023,Wolfsburg,Patrick Wimmer,AUT,21,2001,Right,CAM,0.6002168,0.052070953,0.10854255,-0.5184297,-0.2819526,-0.097638026,0.19963588,0.3310709,-0.1684051,0.29642567
GER-Bundesliga,2022 - 2023,Wolfsburg,Ridle Baku,GER,24,1998,Right,RM,0.63751376,-0.202848,-0.0045374655,0.0696344,-0.038337324,0.07069643,0.056555778,0.11702521,0.22894491,0.27391922
GER-Bundesliga,2022 - 2023,Wolfsburg,Sebastiaan Bornauw,BEL,23,1999,Right,CB,0.7830363,0.15127198,0.27303192,0.42001748,0.20115088,0.14087404,0.42914414,-0.444132,-0.013285388,0.09669128
GER-Bundesliga,2022 - 2023,Wolfsburg,Yannick Gerhardt,GER,28,1994,Left,CM,0.6242601,0.21266161,0.24085572,-0.21761724,-0.08511422,-0.2403742,0.28812975,-0.1206279,-0.032212406,0.332782
ITA-Serie A,2022 - 2023,Atalanta,Ademola Lookman,NGA,24,1997,Right,ST,0.076745085,-0.14809595,0.13365518,-0.3755825,-0.071389586,-0.2690318,-0.095697545,-0.11760693,-0.24784042,0.3058046
ITA-Serie A,2022 - 2023,Atalanta,Caleb Okoli,ITA,21,2001,Right,CB,0.7025136,0.13331734,0.3778619,0.22694468,-0.085313395,0.3051884,0.58206564,-0.4182524,-0.33251122,0.5828729
ITA-Serie A,2022 - 2023,Atalanta,Davide Zappacosta,ITA,30,1992,Right,LM,0.61960113,-0.31287652,0.12758815,-0.19345868,0.07154378,-0.034675796,0.18582386,-0.19128382,-0.14619015,0.2325009
ITA-Serie A,2022 - 2023,Atalanta,Duván Zapata,COL,31,1991,Right,ST,0.44857594,0.13355477,0.20847756,-0.50958127,-0.122415096,0.4520275,0.28437424,-0.26292488,-0.3600663,0.19543295
ITA-Serie A,2022 - 2023,Atalanta,Giorgio Scalvini,ITA,18,2003,Right,CB,0.72410977,-0.036920097,0.17924577,0.21371748,-0.0564656,0.11730014,0.45983526,-0.042962085,0.23664424,0.028917938
ITA-Serie A,2022 - 2023,Atalanta,Hans Hateboer,NED,28,1994,Right,CB,0.78841656,0.0024474326,0.30311093,-0.10435137,-0.07568947,0.21047965,0.30017173,-0.26807004,-0.16583128,0.30344555
ITA-Serie A,2022 - 2023,Atalanta,Joakim Mæhle,DEN,25,1997,Right,LB,0.6745307,-0.18784945,-0.21868744,-0.13486132,-0.12828071,0.0954874,0.2292203,-0.05985712,0.07893617,0.18500878
ITA-Serie A,2022 - 2023,Atalanta,Luis Muriel,COL,31,1991,Right,ST,0.37843287,-0.16414468,0.16147885,-0.43003616,-0.2509883,0.3709376,-0.15027128,-0.12492575,-0.46648896,0.2906493
ITA-Serie A,2022 - 2023,Atalanta,Mario Pašalić,CRO,27,1995,Right,CM,0.5914209,0.22305825,0.25690377,-0.2582798,-0.14620222,0.009474583,0.26377138,-0.31963816,0.03494098,0.23290797
ITA-Serie A,2022 - 2023,Atalanta,Marten de Roon,NED,31,1991,Right,CM,0.7082293,-0.20239629,0.3254483,0.32909465,-0.17096491,0.14286487,0.0985654,-0.03275026,0.45705587,0.117885254
ITA-Serie A,2022 - 2023,Atalanta,Merih Demiral,TUR,24,1998,Right,CB,0.72750556,-0.014976572,0.4032232,0.2493984,0.23050386,0.11923836,0.5537999,-0.35449633,-0.071358606,0.33305195
ITA-Serie A,2022 - 2023,Atalanta,Rasmus Højlund,DEN,19,2003,Left,ST,0.2606202,0.23820217,0.09967325,-0.70677423,0.0007912007,0.13542932,0.21920562,-0.44983095,-0.049021732,0.15693912
ITA-Serie A,2022 - 2023,Atalanta,Teun Koopmeiners,NED,24,1998,Left,CAM,0.13965386,-0.18322268,0.09554387,0.19742076,-0.039709195,0.22088902,-0.2766429,0.15323216,0.08379298,0.267081
ITA-Serie A,2022 - 2023,Bologna,Andrea Cambiaso,ITA,22,2000,Left,LB,0.6830802,-0.45393443,-0.076565884,-0.030345006,-0.2279953,0.30159923,0.40878412,0.04378779,0.0050614043,0.1247698
ITA-Serie A,2022 - 2023,Bologna,Charalampos Lykogiannis,GRE,28,1993,Left,LB,0.60761774,-0.091798626,0.27987275,0.056244463,0.11234562,0.32691437,-0.0748872,-0.24365132,-0.41203424,0.45568514
ITA-Serie A,2022 - 2023,Bologna,Jerdy Schouten,NED,25,1997,Right,CDM,0.79918873,-0.17614052,0.22819461,0.087748796,-0.2600498,0.3723858,0.47847435,-0.05640564,0.24413037,-0.1175072
ITA-Serie A,2022 - 2023,Bologna,Jhon Lucumí,COL,24,1998,Left,CB,0.71687496,0.027603135,-0.056731332,0.5758197,0.098758064,0.40829712,0.5636086,-0.19195488,0.061123107,-0.110536635
ITA-Serie A,2022 - 2023,Bologna,Lewis Ferguson,SCO,22,1999,Right,CM,0.5909127,-0.07526896,0.24238133,-0.06859899,-0.0064991605,0.037282128,0.20448819,-0.28887644,0.29734084,0.17983273
ITA-Serie A,2022 - 2023,Bologna,Michel Aebischer,SUI,25,1997,Right,CM,0.8181927,0.061795447,0.29834247,-0.18949658,-0.0958388,0.34874377,0.1582381,-0.42052534,-0.10590434,0.25956908
ITA-Serie A,2022 - 2023,Bologna,Musa Barrow,GAM,23,1998,Right,ST,0.5429569,-0.02900978,-0.12251835,-0.4428803,-0.14932519,0.22196381,0.06118025,0.14895956,-0.33454555,0.082698084
ITA-Serie A,2022 - 2023,Bologna,Nicolás Domínguez,ARG,24,1998,Right,CDM,0.5370637,-0.30867076,0.36155817,-0.02546303,-0.35977864,0.16593231,0.21643813,0.018844474,0.32092747,0.066184424
ITA-Serie A,2022 - 2023,Bologna,Nikola Moro,CRO,24,1998,Right,CDM,0.70273244,-0.1766358,0.3667229,-0.23856825,-0.2463328,0.16718362,0.14278945,0.076865666,-0.36369917,-0.12620375
ITA-Serie A,2022 - 2023,Bologna,Riccardo Orsolini,ITA,25,1997,Left,RM,-0.071890324,-0.010534394,0.2774938,-0.32690856,-0.15344541,0.24889936,0.09443818,0.040511135,-0.014105997,0.21655604
ITA-Serie A,2022 - 2023,Bologna,Stefan Posch,AUT,25,1997,Right,RB,0.5318541,-0.21099754,0.18148102,0.26385862,0.07717524,-0.03629383,0.27972212,0.10459863,0.35547593,0.09894184
ITA-Serie A,2022 - 2023,Cremonese,Charles Pickel,COD,25,1997,Right,CM,0.7360755,-0.033096112,0.30808178,0.050586246,-0.22421232,0.3535674,0.42771024,-0.10280098,0.2792314,0.38055494
ITA-Serie A,2022 - 2023,Cremonese,Cristian Buonaiuto,ITA,29,1992,Right,CAM,0.3534234,-0.17568915,0.40906337,-0.3065901,-0.4808358,0.49498126,0.11253177,-0.27226213,-0.3310673,0.4955411
ITA-Serie A,2022 - 2023,Cremonese,Cyriel Dessers,NGA,27,1994,Right,ST,0.28347647,0.21584028,0.31277213,-0.4780482,-0.006335023,0.23206538,0.2067431,-0.34986463,-0.22136253,0.39492145
ITA-Serie A,2022 - 2023,Cremonese,David Okereke,NGA,24,1997,Right,ST,0.25309837,-0.06795966,0.15002647,-0.46286047,0.12215714,0.48720008,0.10982135,-0.27414587,-0.066856414,0.19638216
ITA-Serie A,2022 - 2023,Cremonese,Emanuele Valeri,ITA,23,1998,Left,LB,0.56588674,-0.29296324,-0.25875372,-0.06954721,0.04014,0.46899822,0.085280225,0.31291854,-0.015951967,0.5651836
ITA-Serie A,2022 - 2023,Cremonese,Frank Tsadjout,ITA,23,1999,Right,ST,0.6030452,0.031806756,0.56611377,-0.4182154,0.13256589,0.29349613,0.09611945,-0.2536653,-0.38677052,0.21415846
ITA-Serie A,2022 - 2023,Cremonese,Johan Vásquez,MEX,23,1998,Left,CB,0.78313434,-0.12417718,0.25760263,0.1983484,0.41001108,0.38481385,0.50536805,-0.07019178,-0.1602005,0.15469453
ITA-Serie A,2022 - 2023,Cremonese,Leonardo Sernicola,ITA,25,1997,Right,LB,0.62741613,-0.28269905,-0.007523175,-0.053687684,0.15841927,0.43098733,0.26205245,0.22329229,-0.08393007,0.4119133
ITA-Serie A,2022 - 2023,Cremonese,Luka Lochoshvili,GEO,24,1998,Left,CB,0.7480645,-0.14469524,0.18700127,0.18613948,0.34924912,0.22988668,0.51361734,-0.011976444,-0.27275038,0.12880005
ITA-Serie A,2022 - 2023,Cremonese,Matteo Bianchetti,ITA,29,1993,Right,CB,0.7878565,0.2048711,0.31987923,0.28063074,0.2673901,0.37062162,0.46981877,-0.23278357,-0.0776909,0.14801449
ITA-Serie A,2022 - 2023,Cremonese,Michele Castagnetti,ITA,32,1989,Left,CDM,0.7465522,-0.27225703,0.44677943,-0.06324672,-0.33107096,0.47035462,0.076135315,-0.08419678,-0.17420259,0.22713436
ITA-Serie A,2022 - 2023,Cremonese,Soualiho Meïté,FRA,28,1994,Right,CDM,0.7285175,-0.20997936,0.26008958,-0.033754665,-0.15109296,0.502849,0.38387993,0.012400229,-0.0057462826,0.0066419197
ITA-Serie A,2022 - 2023,Empoli,Alberto Grassi,ITA,27,1995,Right,CM,0.7732513,-0.020274354,0.44218248,0.057033133,-0.0609782,0.42586407,0.47830746,-0.32947254,-0.21150535,0.28647465
ITA-Serie A,2022 - 2023,Empoli,Ardian Ismajli,ALB,25,1996,Right,CB,0.8051074,0.17075095,0.28675973,0.3177301,0.22382423,0.539533,0.65852183,-0.23179168,-0.114016674,-0.12071661
ITA-Serie A,2022 - 2023,Empoli,Fabiano Parisi,ITA,21,2000,Left,LB,0.62313664,-0.52748305,-0.07178186,-0.03422036,0.049538195,0.49121064,0.20299414,0.102298535,0.30215487,0.09723933
ITA-Serie A,2022 - 2023,Empoli,Filippo Bandinelli,ITA,27,1995,Left,CM,0.6642358,-0.30573866,0.09733558,-0.010809879,-0.06976801,0.3999331,0.10346374,-0.008852094,0.09536814,0.43637222
ITA-Serie A,2022 - 2023,Empoli,Liam Henderson,SCO,26,1996,Right,CM,0.792381,0.023648802,0.23085725,0.06787755,-0.27435666,0.22366408,0.1342654,-0.38429767,-0.36064827,0.58990407
ITA-Serie A,2022 - 2023,Empoli,Martin Satriano,URU,21,2001,Right,ST,0.5310833,0.09499549,0.18159655,-0.508994,-0.08435396,0.5006972,0.29915893,-0.23881535,-0.24080195,0.35449442
ITA-Serie A,2022 - 2023,Empoli,Nedim Bajrami,ALB,23,1999,Right,CAM,0.62398756,-0.17026895,0.38395548,-0.28586194,-0.15914688,0.31406707,0.048069436,-0.35776055,-0.4907431,0.35691375
ITA-Serie A,2022 - 2023,Empoli,Nicolas Haas,SUI,26,1996,Right,CM,0.7627109,-0.027729696,0.4337375,-0.11499948,-0.06853293,0.04770429,0.35397717,-0.3535787,-0.22805586,0.45534882
ITA-Serie A,2022 - 2023,Empoli,Nicolò Cambiaghi,ITA,21,2000,Right,LM,0.531235,-0.24517672,0.37634724,-0.47736576,0.049769994,0.0038081373,0.023769192,-0.26614186,-0.10015795,0.2737431
ITA-Serie A,2022 - 2023,Empoli,Petar Stojanović,SVN,26,1995,Right,RB,0.7238098,-0.39163607,0.16633753,0.03377965,-0.16576344,0.3691536,0.27076605,-0.13276397,-0.18136558,0.2536602
ITA-Serie A,2022 - 2023,Empoli,Răzvan Marin,ROU,26,1996,Right,CM,0.5837813,-0.121456824,0.1271079,0.10258024,-0.17480688,0.4357765,-0.23969273,0.099737935,-0.04507324,0.07542136
ITA-Serie A,2022 - 2023,Empoli,Sebastiano Luperto,ITA,25,1996,Left,CB,0.80106354,0.33321282,-0.015369177,0.51494324,0.50665426,0.49535054,0.41781914,-0.13780019,-0.0065052225,-0.1684227
ITA-Serie A,2022 - 2023,Empoli,Tommaso Baldanzi,ITA,19,2003,Left,CAM,0.7078731,-0.30995944,0.246298,-0.36067495,-0.0725446,0.21087597,-0.053278398,-0.34041363,-0.021365851,0.3117006
ITA-Serie A,2022 - 2023,Empoli,Tyronne Ebuehi,NGA,26,1995,Right,RB,0.73298836,0.21228176,-0.007903769,-0.055340216,0.09699805,0.12242051,0.49565202,-0.08487168,-0.25220487,0.06258411
ITA-Serie A,2022 - 2023,Fiorentina,Aleksa Terzić,SRB,22,1999,Left,LB,0.70858544,-0.4563863,0.11434239,-0.10662501,0.09469435,0.23372105,-0.03476499,-0.20761812,-0.5182486,0.30460444
ITA-Serie A,2022 - 2023,Fiorentina,Alfred Duncan,GHA,29,1993,Left,CM,0.74521405,-0.29590547,0.42412254,-0.12643254,0.08567914,0.3530193,0.0774465,-0.30331677,-0.34892496,0.24010408
ITA-Serie A,2022 - 2023,Fiorentina,Antonín Barák,CZE,27,1994,Left,CM,0.57176006,-0.051035535,0.21300092,-0.2504517,-0.10584777,0.43476033,0.16653605,-0.35253274,-0.09783296,0.13865161
ITA-Serie A,2022 - 2023,Fiorentina,Cristiano Biraghi,ITA,29,1992,Left,LB,0.5397404,-0.22964698,-0.07265106,0.30772623,-0.14771658,0.23104072,-0.24295667,0.23020214,-0.021614559,0.39166704
ITA-Serie A,2022 - 2023,Fiorentina,Dodô,BRA,23,1998,Right,RB,0.7555815,-0.38399276,-0.039669383,-0.06878466,-0.14604814,0.33873376,0.08952252,0.02005712,0.017778065,0.027303342
ITA-Serie A,2022 - 2023,Fiorentina,Jonathan Ikone,FRA,24,1998,Left,RM,0.51528084,-0.15410326,-0.13016285,-0.5737813,-0.10286291,0.30299324,0.08784566,-0.17822208,-0.1787321,0.03884874
ITA-Serie A,2022 - 2023,Fiorentina,Lorenzo Venuti,ITA,27,1995,Right,RB,0.7591805,-0.19520171,0.3476896,-0.044505067,-0.09881753,0.2863759,0.25406462,-0.352775,-0.4573163,0.20118739
ITA-Serie A,2022 - 2023,Fiorentina,Lucas Martínez Quarta,ARG,26,1996,Right,CB,0.49795276,-0.048462268,0.43827713,0.45017275,-0.13385496,0.33566707,0.6041513,-0.10768658,0.19292593,-0.15649112
ITA-Serie A,2022 - 2023,Fiorentina,Luka Jović,SRB,24,1997,Right,ST,0.29873767,0.35941994,0.46802965,-0.46836606,-0.17503102,0.16509272,0.21227911,-0.35987294,-0.27060723,0.08110318
ITA-Serie A,2022 - 2023,Fiorentina,Rolando Mandragora,ITA,25,1997,Left,CM,0.623965,-0.086863324,0.27737364,0.012116512,-0.33899426,0.13348736,-0.037796285,0.030200459,-0.03747657,0.28646293
ITA-Serie A,2022 - 2023,Fiorentina,Sofyan Amrabat,MAR,25,1996,Right,CDM,0.6655724,-0.23360465,0.27773845,0.19459324,-0.2564432,0.49968702,0.06284797,-0.20681283,-0.037449893,-0.13897386
ITA-Serie A,2022 - 2023,Hellas Verona,Adrien Tameze,CMR,28,1994,Right,CDM,0.8067934,-0.111636035,0.21218903,-0.079814576,-0.1916387,0.6014058,0.33517247,0.07916199,0.31409267,0.17033063
ITA-Serie A,2022 - 2023,Hellas Verona,Fabio Depaoli,ITA,25,1997,Right,RM,0.7307404,-0.1512921,0.17187603,-0.14710172,0.042446267,0.2896924,0.38014698,0.18293954,-0.0041699912,0.43500212
ITA-Serie A,2022 - 2023,Hellas Verona,Federico Ceccherini,ITA,30,1992,Right,CB,0.7814656,-0.056021128,0.44861922,0.057139855,0.41417044,0.14839105,0.2734938,-0.30317196,-0.1590593,0.18886125
ITA-Serie A,2022 - 2023,Hellas Verona,Giangiacomo Magnani,ITA,26,1995,Left,CB,0.6969441,-0.04442959,0.31607825,0.17156017,0.20422834,0.5022283,0.54604566,-0.0954154,-0.41056207,0.27492785
ITA-Serie A,2022 - 2023,Hellas Verona,Josh Doig,SCO,20,2002,Left,LB,0.6841556,-0.15262942,0.1683028,-0.3412883,0.08121871,0.20414928,0.27246428,-0.0037501876,-0.39212576,0.23778638
ITA-Serie A,2022 - 2023,Hellas Verona,Kevin Lasagna,ITA,29,1992,Left,ST,0.40376243,0.25017205,0.27518284,-0.5181205,-0.40284118,0.5153662,0.39592522,-0.21836492,-0.3023303,0.38723978
ITA-Serie A,2022 - 2023,Hellas Verona,Koray Günter,GER,27,1994,Right,CB,0.744413,0.12392448,0.53427845,0.02925698,0.29009688,0.2995922,0.29973206,-0.3675089,-0.38238093,0.13145125
ITA-Serie A,2022 - 2023,Hellas Verona,Milan Đurić,BIH,32,1990,Right,ST,0.691117,0.3933553,0.30999738,-0.28414312,0.09297933,0.5470913,0.1738826,-0.10868247,-0.41680434,0.50519335
ITA-Serie A,2022 - 2023,Hellas Verona,Ondrej Duda,SVK,27,1994,Right,CM,0.6886373,-0.20609723,0.544536,-0.17011319,-0.11380598,0.5158322,0.29598185,-0.30147943,-0.3750827,0.2063008
ITA-Serie A,2022 - 2023,Hellas Verona,Thomas Henry,FRA,27,1994,Right,ST,0.5513654,0.1921188,0.46976894,-0.34089527,0.15234041,0.44738308,0.12112165,-0.25597662,-0.43253157,0.6219344
ITA-Serie A,2022 - 2023,Inter,Alessandro Bastoni,ITA,23,1999,Left,CB,0.6940625,0.006920723,-0.09161857,0.33156666,-0.11855042,0.3781278,0.16746731,-0.116857834,-0.12280493,0.07447623
ITA-Serie A,2022 - 2023,Inter,Denzel Dumfries,NED,26,1996,Right,RB,0.62442523,-0.018703151,-0.2169353,-0.2151506,-0.2791839,0.21157147,0.34756118,0.03748914,-0.046023123,0.4184209
ITA-Serie A,2022 - 2023,Inter,Edin Džeko,BIH,36,1986,Right,ST,0.3280298,0.4417549,0.22043404,-0.5175544,-0.15445468,0.02912363,-0.020114018,-0.31500733,-0.13298626,0.30606723
ITA-Serie A,2022 - 2023,Inter,Federico Dimarco,ITA,24,1997,Left,LB,0.5253077,-0.021320354,-0.13387825,0.08545477,-0.17523031,0.12557274,-0.32350218,-0.013952594,-0.15610269,0.5745384
ITA-Serie A,2022 - 2023,Inter,Francesco Acerbi,ITA,34,1988,Left,CB,0.68782747,0.044283517,-0.10787691,0.42028517,0.061387904,0.37052798,0.51385456,-0.21312013,-0.1953983,-0.07458769
ITA-Serie A,2022 - 2023,Inter,Hakan Çalhanoğlu,TUR,28,1994,Right,CDM,0.3836323,-0.099182315,0.12675166,0.11962886,-0.3666753,0.23320551,-0.14330716,0.12641393,-0.06626963,0.041188356
ITA-Serie A,2022 - 2023,Inter,Henrikh Mkhitaryan,ARM,33,1989,Right,CM,0.6487835,-0.17902653,0.21832797,-0.14093716,-0.25095204,0.21727817,0.13732019,-0.14891309,0.1077237,0.071231164
ITA-Serie A,2022 - 2023,Inter,Lautaro Martínez,ARG,24,1997,Right,ST,0.0014244905,0.28651088,0.19079675,-0.53562576,0.038749624,-0.21491,0.009217322,-0.053637117,0.21162935,0.11941995
