league,season,team,player,nation,age,born,preferred_foot,pos,macro_pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16
ITA-Serie A,2024 - 2025,Parma,Adrian Bernabe,ESP,23,2001,Left,CDM,CDM,0.41571423,-0.21240471,-0.56020105,-0.23262888,-0.13083674,0.21189322,0.47207224,0.02008326,0.07554213,0.33253956,1.0973222,-0.7588205,-0.078833655,-0.61723995,-0.05225294,0.37692696
ITA-Serie A,2024 - 2025,Parma,Antoine Hainaut,FRA,22,2002,Right,RB,Fullback,0.08306983,-0.8673189,-0.53255117,-0.5723982,-0.46251145,0.3618294,0.47036642,0.67557573,-0.11401631,-0.028278489,0.8346269,0.19947201,0.44944727,0.16574338,-0.10748738,0.8068775
ITA-Serie A,2024 - 2025,Parma,Dennis Man,ROU,25,1998,Left,RM,Wide Midfielder,-0.014256084,0.055512138,0.35492784,-0.08815941,-0.06592853,0.64945185,0.4879967,-0.14962707,0.093772784,0.27563873,0.41307616,-0.28400657,0.11922978,-0.117329076,-0.43699402,0.53734225
ITA-Serie A,2024 - 2025,Parma,Emanuele Valeri,ITA,25,1998,Left,LB,Fullback,0.45621344,-0.6765844,0.12562643,-0.089406565,0.12298934,-0.25665444,0.34056365,-0.43645817,0.116660975,-0.27016875,0.5453142,-0.35505915,0.0042301035,0.06653252,0.4061627,0.98866147
ITA-Serie A,2024 - 2025,Parma,Giovanni Leoni,ITA,17,2006,Right,CB,CB,-0.13528146,-0.6043275,-0.9286,-0.9488594,-0.37676367,0.62411785,0.4078133,0.8849959,0.034418322,0.08690657,0.86622316,0.21411136,0.4336921,0.5022656,0.39798203,0.33404422
ITA-Serie A,2024 - 2025,Parma,Hernani,BRA,30,1994,Right,CDM,CDM,0.35814,-0.44384238,-0.6446734,0.2371462,0.01577685,-0.1259969,0.43501472,-0.11050677,0.2639194,0.7389108,0.90826046,-0.46086615,0.58229727,-0.10751361,0.009475231,0.71951437
ITA-Serie A,2024 - 2025,Parma,Lautaro Valenti,ARG,25,1999,Left,CB,CB,0.50578946,-0.94917655,-0.559517,-0.8392849,-0.37522444,0.36466354,0.63090956,-0.10558726,-0.38374883,0.29810685,0.41812682,-0.043262046,-0.25194234,-0.11996266,0.10026593,0.8739663
ITA-Serie A,2024 - 2025,Parma,Mandela Keita,BEL,22,2002,Right,CDM,CDM,0.10577519,-0.31080762,-0.39354828,0.0775352,0.16796051,0.5670448,0.31981325,0.7694765,0.42989212,1.1488289,0.66706043,-0.45765662,0.230549,-0.3284594,0.26251397,0.61885715
ITA-Serie A,2024 - 2025,Parma,Matteo Cancellieri,ITA,22,2002,Left,LM,Wide Midfielder,0.33812264,-0.480492,-0.3523165,-0.45915434,-0.4996182,0.16580184,0.329668,0.05362428,0.18491012,-0.0071242955,1.1299899,0.12573123,0.4463221,-0.0382452,-0.4803475,1.0418603
ITA-Serie A,2024 - 2025,Parma,Pontus Almqvist,SWE,25,1999,Left,RM,Wide Midfielder,0.3394956,-0.20270394,-0.3942278,-0.23317951,-0.2323069,0.37618333,0.7560799,-0.048990652,0.03488114,0.49246988,1.0983027,-0.043446425,0.28914696,-0.21428812,-0.62043554,1.0656284
ITA-Serie A,2024 - 2025,Parma,Simon Sohm,SUI,23,2001,Right,CM,CM,0.061508313,-0.13050508,0.25326815,-0.40037638,-0.15919633,0.622769,-0.19517517,0.48490775,0.42260563,0.21086214,0.29511273,-0.6786816,-0.21288672,0.116156064,0.09948043,0.29171565
ITA-Serie A,2024 - 2025,Parma,Valentin Mihaila,ROU,24,2000,Right,LM,Wide Midfielder,0.30369103,0.02946771,-0.32164073,0.011962883,0.2479135,0.2728352,0.55069923,-0.078900784,0.027259381,0.64899343,1.1339488,-0.36385018,0.40078047,-0.58997303,-0.42423505,1.1504664
ITA-Serie A,2024 - 2025,Roma,Alexis Saelemaekers,BEL,25,1999,Right,RM,Wide Midfielder,0.04608621,-0.90072197,-0.111489035,-0.48233747,-0.10763414,0.3314191,0.5042224,0.63914007,-0.094581366,0.1320353,0.5850989,0.1440334,0.6336581,-0.29315928,-0.38482225,0.23655629
ITA-Serie A,2024 - 2025,Roma,Angeliño,ESP,27,1997,Left,LB,Fullback,0.24936862,-0.34202236,0.33203882,-0.41534072,0.18400046,0.034600925,0.11749105,0.3281777,0.089550786,-0.56282794,0.40912753,-0.9314164,-0.91460204,0.15429349,0.45269522,0.35945246
ITA-Serie A,2024 - 2025,Roma,Artem Dovbyk,UKR,27,1997,Left,ST,ST,-0.2938488,0.25786698,0.6729683,-0.58293223,-0.2538918,0.57142603,0.03203222,0.018725757,-0.08142793,0.625439,0.5458776,-0.07956253,0.26900342,0.69540894,-0.5243642,0.57871264
ITA-Serie A,2024 - 2025,Roma,Bryan Cristante,ITA,29,1995,Right,CM,CM,0.46769917,-0.33013734,-0.20910856,-0.5245533,0.08752235,0.42197132,-0.11073935,0.3024705,0.102773495,-0.013952205,0.45546377,-0.66444063,0.20104775,-0.19720945,-0.08936962,0.2594403
ITA-Serie A,2024 - 2025,Roma,Eldor Shomurodov,UZB,29,1995,Right,ST,ST,0.020741642,0.006695725,-0.20532463,-0.21072869,0.11095174,0.6817237,0.38675606,-0.06834398,-0.30440065,0.42821157,0.5782124,0.11671802,0.82561713,-0.2853602,-0.8423408,0.8184822
ITA-Serie A,2024 - 2025,Roma,Gianluca Mancini,ITA,28,1996,Right,CB,CB,0.30882284,-0.26869905,-0.1268008,-0.6794778,0.040165696,0.3268869,-0.35235804,0.10835473,-0.08559462,-0.25978777,0.10664097,-0.47390202,-0.8396391,-0.026076391,0.37495676,0.43553728
ITA-Serie A,2024 - 2025,Roma,Leandro Paredes,ARG,30,1994,Right,CM,CM,0.082199916,-0.037779726,-0.8038148,-0.13391925,-0.09277579,0.003804464,0.4515462,0.52397835,0.29418984,0.65322536,0.9158816,-0.82402414,0.05023773,-0.15357521,0.30130017,0.08689776
ITA-Serie A,2024 - 2025,Roma,Lorenzo Pellegrini,ITA,28,1996,Right,CAM,CAM,0.25152194,0.12167365,-0.1640445,0.091634765,-0.18938512,0.4915892,0.4106838,-0.016293168,-0.09462443,0.47829965,0.70223653,-0.4556013,0.068437986,-0.009448156,-0.41497883,0.78203744
ITA-Serie A,2024 - 2025,Roma,Matìas Soulé,ARG,21,2003,Left,CAM,CAM,0.06417097,-0.56357,0.31055638,-0.12603362,-0.025482513,0.47966248,0.7554757,-0.0138166025,0.18318377,0.116875604,0.5724546,-0.28525227,0.18140677,-0.21367183,-0.36703888,0.1653017
ITA-Serie A,2024 - 2025,Roma,Niccolò Pisilli,ITA,19,2004,Right,CM,CM,0.38933575,-0.12226342,-0.44329315,-0.3308387,-0.07231279,0.60758394,0.33148628,0.05389618,-0.14909965,0.40589446,0.9960821,-0.3421337,0.2558741,-0.22411665,-0.45354912,0.6530008
ITA-Serie A,2024 - 2025,Roma,Paulo Dybala,ARG,30,1993,Left,CAM,CAM,0.024288844,-0.15713966,0.004255047,0.2849465,-0.19420055,0.21176504,0.7958012,-0.059104875,-0.25227877,0.51796323,0.62673795,-0.5288705,0.13157041,0.15544069,-0.50211245,0.23355778
ITA-Serie A,2024 - 2025,Roma,Stephan El Shaarawy,ITA,31,1992,Right,LM,Wide Midfielder,-0.054304827,-0.13558725,-0.37447724,-0.3653366,0.31747088,0.30141383,0.65781707,0.1697318,0.060355347,0.49102655,0.86800385,-0.17050886,0.5885697,-0.53932744,-0.5323769,0.72989035
ITA-Serie A,2024 - 2025,Roma,Zeki Çelik,TUR,27,1997,Right,RB,Fullback,0.521622,-0.17718147,-0.30800396,-0.06393216,0.4833356,0.3829155,0.007974379,0.46723634,0.22362499,0.13166918,0.62568545,-0.6583175,-0.21837404,-0.038333982,0.14820611,0.68289524
ITA-Serie A,2024 - 2025,Torino,Adam Masina,MAR,30,1994,Left,CB,CB,0.42879075,-0.4520912,-0.7113758,-0.69251055,0.078917034,0.2970022,0.12447129,-4.386902e-05,-0.12821332,-0.20311318,0.58851403,-0.14202246,-0.16158499,-0.0697739,0.26204604,0.57642543
ITA-Serie A,2024 - 2025,Torino,Antonio Sanabria,PAR,28,1996,Right,ST,ST,-0.14038847,-0.1854091,-0.43620142,-0.6023915,-0.27024007,0.60539883,0.25494123,-0.029014438,-0.12642612,0.37639976,1.3598619,-0.17779866,0.49001685,0.16742837,-0.26102075,0.9244372
ITA-Serie A,2024 - 2025,Torino,Borna Sosa,CRO,26,1998,Left,LB,Fullback,0.49638662,-0.37515742,-0.83285666,-0.2898177,-0.092050225,0.28430933,0.7656272,0.24267402,0.03528952,0.17189628,0.8491733,-0.46135953,-0.020816784,0.037921593,-0.21553755,0.9836944
ITA-Serie A,2024 - 2025,Torino,Cesare Casadei,ITA,21,2003,Right,CM,CM,-0.033616804,-0.0022978634,-0.8244126,-0.37179658,-0.16723116,0.49210006,0.54817885,0.49472338,0.19918244,0.6350436,0.8634384,-0.1840742,0.5845266,-0.06666471,-0.22176719,0.9026657
ITA-Serie A,2024 - 2025,Torino,Che Adams,SCO,28,1996,Right,ST,ST,-0.24356253,0.20735604,0.81879413,-0.6792814,0.039229847,0.5510473,-0.05947055,0.033360347,0.008893803,0.68875396,0.73354846,-0.23885715,0.26183215,0.10459587,-0.21553245,0.67964
ITA-Serie A,2024 - 2025,Torino,Cristiano Biraghi,ITA,31,1992,Left,LB,Fullback,0.6055612,-0.57275164,-0.4493516,-0.1737358,-0.50777256,0.17917022,1.0697505,-0.19092865,-0.3120289,0.06122991,0.69485766,-0.558798,-0.016705671,-0.09050056,-0.2123959,1.086614
ITA-Serie A,2024 - 2025,Torino,Guillermo Maripán,CHI,30,1994,Right,CB,CB,0.37705457,-0.40910962,-0.40953836,-0.42959785,-0.092735216,0.42221063,-0.034384526,0.12426314,-0.16792357,0.104341134,0.12044291,-0.048094116,-0.34007218,-0.119619936,0.35450107,0.7282345
ITA-Serie A,2024 - 2025,Torino,Gvidas Gineitis,LTU,20,2004,Left,CM,CM,0.5579464,-0.39353982,-0.1480885,-0.51978797,-0.31243974,0.22768293,0.84949255,0.28843838,0.12622523,0.51018137,0.754967,-0.5520052,0.44566745,0.0006863475,-0.073408745,0.60817856
ITA-Serie A,2024 - 2025,Torino,Ivan Ilić,SRB,23,2001,Left,CM,CM,0.02150018,-0.23576352,-0.65869486,-0.37837264,-0.44206157,0.530766,0.67305654,0.30413282,-0.018392978,0.5030112,0.97487444,-0.5050928,0.29629245,-0.110851824,-0.27911568,0.66160166
ITA-Serie A,2024 - 2025,Torino,Karol Linetty,POL,29,1995,Right,CDM,CDM,0.4894914,-0.5097784,-0.39751372,-0.20318305,-0.2632406,0.63972545,0.26905936,0.16707197,-0.16254832,0.52776206,1.1245372,-0.3314538,0.16481444,-0.17999232,-0.057948165,0.6965156
ITA-Serie A,2024 - 2025,Torino,Marcus Pedersen,NOR,24,2000,Right,RB,Fullback,0.17435087,-0.51028556,-0.5444907,-0.34136444,-0.20123282,0.38854277,0.55154204,0.03512043,0.020176822,0.42075238,0.8434946,-0.11752738,-0.022302749,-0.1518935,-0.26054814,1.2980963
ITA-Serie A,2024 - 2025,Torino,Nikola Vlašić,CRO,26,1997,Right,CAM,CAM,-0.16418143,-0.5183085,-0.13891545,-0.025855046,0.1951363,0.3579318,0.05020225,0.21146159,0.4434525,0.5915232,0.814854,-0.39669168,0.43845057,0.072035074,-0.2655037,0.51628375
ITA-Serie A,2024 - 2025,Torino,Samuele Ricci,ITA,22,2001,Right,CDM,CDM,0.23590754,-0.26311058,-0.05221819,-0.3674033,0.19288933,0.49021775,-0.12593484,0.12898833,0.26468623,0.52817565,0.44100434,-0.6810804,-0.4488101,-0.24674842,0.19257396,0.5364048
ITA-Serie A,2024 - 2025,Torino,Saúl Coco,EQG,25,1999,Right,CB,CB,0.46983302,-0.12582088,-0.31142056,-0.8928008,-0.032200895,0.39015704,0.011858784,0.33925223,0.24542297,0.28874236,0.38819847,-0.24736953,-0.53675544,0.3338665,0.86119425,0.19400008
ITA-Serie A,2024 - 2025,Torino,Sebastian Walukiewicz,POL,24,2000,Right,CB,CB,0.6085251,-0.44867584,-0.57522935,-0.24426049,-0.06327133,0.44269598,0.24242477,-0.0002201572,-0.0062559466,0.21158297,0.6293857,-0.46464738,-0.122298904,-0.12660143,-0.119295865,0.96369153
ITA-Serie A,2024 - 2025,Torino,Valentino Lazaro,AUT,28,1996,Right,RM,Wide Midfielder,0.18198052,-0.19009523,-0.0064777583,-0.19653946,0.50566256,0.26621437,0.2670554,-0.36033332,0.0998087,-0.038783964,0.7067336,-0.71163666,0.103899665,-0.14961591,0.25364828,1.0447071
ITA-Serie A,2024 - 2025,Udinese,Arthur Atta,FRA,21,2003,Right,CM,CM,0.28456256,-0.12886265,-0.5247682,-0.12153558,-0.2018517,0.6382049,0.63035965,-0.0651187,0.250312,0.60524124,0.7840018,-0.40930858,0.15612367,-0.19969499,-0.3820143,0.7747224
ITA-Serie A,2024 - 2025,Udinese,Christian Kabasele,BEL,33,1991,Right,CB,CB,0.24891868,-0.09774711,-0.9366835,-0.6646081,-0.28035775,0.5932534,0.58674127,0.49748296,0.09218709,0.23928396,0.9231669,-0.11058121,0.27793002,0.4142849,0.05263015,0.33868167
ITA-Serie A,2024 - 2025,Udinese,Florian Thauvin,FRA,31,1993,Left,ST,ST,-0.20981844,-0.2197175,0.080092885,-0.051689327,-0.28258088,-0.20478298,0.532529,0.007201761,0.3342197,0.0884832,0.55913246,-0.089924,0.10852987,-0.08527011,-0.5440961,0.515407
ITA-Serie A,2024 - 2025,Udinese,Hassane Kamara,CIV,30,1994,Left,LB,Fullback,0.37100726,-0.5611427,-0.20912972,-0.42081657,0.28718793,0.06214093,0.5340482,-0.16176166,0.02553887,-0.14180453,0.99707675,-0.4138275,-0.12619005,-0.13432953,0.21715605,0.7673439
ITA-Serie A,2024 - 2025,Udinese,Jaka Bijol,SVN,25,1999,Right,CB,CB,0.32012984,0.1669929,-0.3448108,-0.59877396,-0.16382521,0.22185518,-0.24853586,0.12711522,0.17990984,-0.0817422,0.28641105,-0.14002371,-0.5582573,0.14509262,0.8132483,0.48639715
ITA-Serie A,2024 - 2025,Udinese,Jesper Karlström,SWE,29,1995,Right,CDM,CDM,0.5392771,-0.21155849,-0.026874037,-0.18323013,0.42237765,0.3822177,-0.42963517,-0.04926081,0.1753406,0.07283363,0.42869258,-0.7118493,-0.24068671,-0.12877962,0.3711732,0.7209333
ITA-Serie A,2024 - 2025,Udinese,Jordan Zemura,ZIM,24,1999,Left,LB,Fullback,0.4337187,-0.6000757,-0.6082859,-0.39066243,0.0597242,0.20285146,0.60910785,-0.053512536,-0.025486087,0.12736146,1.1643132,-0.18326119,0.14322817,-0.22255549,-0.24363282,0.9199159
ITA-Serie A,2024 - 2025,Udinese,Jurgen Ekkelenkamp,NED,24,2000,Right,CM,CM,0.40151042,-0.3771199,-0.112468116,-0.24467711,0.016132522,0.5678151,0.13218886,0.2068473,0.024119567,0.26577476,0.5801572,-0.25709245,0.36599138,-0.07525143,-0.28370655,0.76122236
ITA-Serie A,2024 - 2025,Udinese,Keinan Davis,ENG,26,1998,Right,ST,ST,0.039578445,0.038755365,-0.25608778,-0.13842726,-0.4134302,0.77082634,0.6427561,0.16166693,-0.11795487,0.6238234,0.8931465,-0.12955964,0.5088382,-0.025715828,-0.6802128,0.7705024
ITA-Serie A,2024 - 2025,Udinese,Kingsley Ehizibue,NED,29,1995,Right,RB,Fullback,0.5922174,-0.41568348,-0.020002702,-0.053599007,0.012221213,0.4483558,0.2044174,0.16197036,0.15050453,0.03426383,0.525867,-0.24229082,-0.23766917,0.33142304,0.22456157,0.941991
ITA-Serie A,2024 - 2025,Udinese,Lorenzo Lucca,ITA,23,2000,Right,ST,ST,0.023119202,-0.012952581,0.6048449,-0.88454086,-0.5400723,0.31201148,0.15500835,0.3567235,0.38172638,0.67654437,0.33937776,-0.113540106,0.83866286,0.476609,-0.28164417,0.64747673
ITA-Serie A,2024 - 2025,Udinese,Martín Payero,ARG,25,1998,Right,CM,CM,0.36999562,-0.28111577,-0.41237894,-0.27090594,-0.34580573,0.48943025,0.59188503,-0.09304178,0.29272938,0.5603364,1.0174259,-0.48141328,0.40103638,-0.22258145,-0.22323361,0.6999768
ITA-Serie A,2024 - 2025,Udinese,Oumar Solet,FRA,24,2000,Right,CB,CB,0.12416589,-0.16485676,-0.6989399,-0.22694159,-0.08531882,0.47070396,0.5613306,0.6383324,0.40800107,0.6216099,0.32082754,-0.18015623,0.10602956,-0.056753084,0.45551184,0.28102195
ITA-Serie A,2024 - 2025,Udinese,Sandi Lovrić,SVN,26,1998,Right,CM,CM,0.4940223,-0.13146245,0.2376091,0.0038262606,-0.026622206,0.38615024,0.16651092,-0.026757225,0.27797705,0.38558465,0.7235398,-0.621319,0.1249031,-0.24235666,0.1430588,0.49700975
ITA-Serie A,2024 - 2025,Udinese,Thomas Kristensen,DEN,22,2002,Right,CB,CB,0.24564059,-0.39679995,-0.7832258,-0.603119,-0.37897274,0.60288054,-0.1289903,0.38732284,-0.040296074,-0.55752426,0.70104617,-0.006662704,0.3328828,0.5024874,0.10583191,0.45742697
ITA-Serie A,2024 - 2025,Venezia,Alessio Zerbin,ITA,25,1999,Right,RM,Wide Midfielder,0.55659556,-0.57086575,-0.38323075,0.20882761,-0.2589177,0.1995168,0.3167662,0.15465263,0.046449125,-0.14711864,0.7734008,0.12909865,0.35141042,-0.10936001,-0.43438095,1.1424584
ITA-Serie A,2024 - 2025,Venezia,Alfred Duncan,GHA,31,1993,Left,CM,CM,0.33560002,-0.12663218,-0.69094396,-0.22216381,-0.3171363,0.40760458,0.81748325,0.19604926,0.10317776,0.6353974,1.156096,-0.64602166,0.23491587,-0.23250356,-0.24337584,0.80180097
ITA-Serie A,2024 - 2025,Venezia,Fali Candé,GNB,26,1998,Left,CB,CB,0.22449498,-0.18001816,-0.9552138,-0.66907644,0.04679523,0.34482396,0.38659889,0.5484993,-0.040587474,-0.22186007,0.8236902,0.05048103,0.013148508,0.39577028,0.17514971,0.5117474
ITA-Serie A,2024 - 2025,Venezia,Francesco Zampano,ITA,30,1993,Right,LB,Fullback,0.0030190032,-0.6872906,-0.49643376,-0.22336505,0.03260266,0.2804524,0.19342415,0.32985598,-0.058585823,0.14606023,0.9079617,0.18882185,0.25700697,-0.2958606,-0.1627013,1.1858076
ITA-Serie A,2024 - 2025,Venezia,Gaetano Oristanio,ITA,21,2002,Left,CAM,CAM,-0.09561397,-0.10995017,0.3098848,-0.19894099,-0.18047482,0.5380395,0.2338861,-0.34612626,0.6585271,0.39033857,1.1215299,-0.19560489,0.2570572,9.480119e-05,-0.38249227,0.71347314
ITA-Serie A,2024 - 2025,Venezia,Gianluca Busio,USA,22,2002,Right,CM,CM,0.40517625,-0.4802039,0.22542815,-0.08107013,-0.026076399,0.5081179,-0.24361233,0.09649593,0.13137537,0.065863535,1.0985876,-0.3439783,-0.25475755,-0.056797042,-0.12730093,0.68412316
ITA-Serie A,2024 - 2025,Venezia,Hans Nicolussi Caviglia,ITA,24,2000,Right,CDM,CDM,0.60007083,-0.13485016,0.44570065,-0.1693807,-0.10258953,0.09203656,-0.016344145,0.1652878,0.3564189,0.69972515,0.263206,-0.85143363,0.18617271,-0.44384384,0.3937727,0.45837846
ITA-Serie A,2024 - 2025,Venezia,Issa Doumbia,ITA,20,2003,Right,CM,CM,0.2589421,0.022153541,-0.7466002,-0.35677215,-0.1893759,0.33800763,0.5844513,0.258946,0.23542732,0.5839771,1.3071064,-0.26576594,0.371293,-0.07708956,-0.22907448,1.1413445
ITA-Serie A,2024 - 2025,Venezia,Jay Idzes,IDN,24,2000,Right,CB,CB,0.5251727,-0.3135569,-0.057567567,-0.6882068,-0.03453254,0.5644628,-0.3727455,-0.09360628,-0.30473027,-0.16393542,0.14411597,-0.11813816,-0.80758935,0.2919287,0.5861766,0.6583069
ITA-Serie A,2024 - 2025,Venezia,Joel Pohjanpalo,FIN,29,1994,Right,ST,ST,-0.2773438,-0.04170867,-0.19710684,-0.23230815,-0.57914364,-0.124448165,0.14621358,-0.087219,-0.17068526,0.35981467,0.7855683,-0.10855736,0.47127375,0.39152348,-0.43738827,1.3218576
ITA-Serie A,2024 - 2025,Venezia,John Yeboah,ECU,24,2000,Left,ST,ST,-0.027516488,0.12209486,-0.1559434,-0.19540147,-0.30627778,0.51867056,0.52659494,-0.118968815,0.06567935,0.4964256,1.3772905,-0.28923228,0.20112287,-0.21950316,-0.5468611,0.91040313
ITA-Serie A,2024 - 2025,Venezia,Kike Pérez,ESP,27,1997,Left,CM,CM,0.48356006,-0.46088606,-0.58043987,0.09438339,-0.23903206,0.21301085,0.45940024,0.618059,0.063532464,0.3314708,0.8498751,-0.29923245,0.39955598,-0.39057684,-0.41678745,0.89442426
ITA-Serie A,2024 - 2025,Venezia,Marin Šverko,CRO,26,1998,Left,CB,CB,0.26087093,-0.7776884,-0.98048013,-0.8946764,-0.40385446,0.46962082,0.6249905,0.45643622,-0.13136852,-0.11524306,0.9122698,0.036209606,0.27405313,0.35577115,-0.022125125,0.5038773
ITA-Serie A,2024 - 2025,Venezia,Michael Svoboda,AUT,25,1998,Right,CB,CB,-0.1856511,-0.5173617,-0.7506966,-0.39959475,-0.22118813,0.36693758,0.53353614,1.1408901,0.20906606,0.55818945,0.2277799,0.20520446,0.16990504,-0.05661401,0.26151368,0.7063529
ITA-Serie A,2024 - 2025,Venezia,Ridgeciano Haps,SUR,31,1993,Left,LB,Fullback,0.48157084,-0.5134098,-0.6530346,-0.5355624,0.015921772,0.28092277,0.6148404,-0.006364949,-0.180245,0.10912171,1.1797767,-0.1697585,-0.047832374,-0.10625595,-0.22708356,0.8920566
ENG-Premier League,2023 - 2024,Arsenal,Bukayo Saka,ENG,21,2001,Left,RW,Winger,-0.14022847,-0.5522013,0.74633205,0.82171327,0.56763303,-0.23882772,0.19793713,-0.15323037,0.15472202,-0.13181977,0.27695996,0.18674716,-0.5492252,1.0292189,-0.46712953,-0.19716746
ENG-Premier League,2023 - 2024,Arsenal,Declan Rice,ENG,24,1999,Right,CDM,CDM,0.25998992,-0.26454365,0.2919311,-0.09165782,0.7259842,0.2706809,-0.4473012,0.50073767,0.4017499,0.017985769,-0.1734112,-0.64509696,-0.0020071156,-0.3929457,0.14682648,-0.38136965
ENG-Premier League,2023 - 2024,Arsenal,Eddie Nketiah,ENG,24,1999,Right,ST,ST,0.11123188,-0.037539605,-0.12339639,-0.51706004,-0.19138774,0.6308462,0.39455086,0.012123428,-0.25130698,0.5073985,0.97965664,0.021470077,0.64448917,-0.23096979,-0.7890879,0.591232
ENG-Premier League,2023 - 2024,Arsenal,Gabriel Jesus,BRA,26,1997,Right,ST,ST,0.1477527,0.34930998,0.31926864,0.09297079,0.17328994,0.78463024,0.35759085,-0.13369532,-0.019864153,0.365409,0.8762468,-0.071404025,0.5512788,-0.10163966,-0.6311983,0.47961378
ENG-Premier League,2023 - 2024,Arsenal,Gabriel Martinelli,BRA,22,2001,Right,LW,Winger,-0.017237687,-0.16145739,0.65378743,0.12089771,-0.19500557,0.8039596,0.63156605,-0.096504316,0.20792556,-0.094732076,0.41151172,0.17885712,-0.18137074,0.15583354,-0.77026886,0.18283638
ENG-Premier League,2023 - 2024,Arsenal,Jakub Kiwior,POL,23,2000,Left,CB,CB,0.17395979,-0.42132905,-1.014062,-0.4979623,0.21054818,0.4305964,0.6554336,0.24135442,-0.21638381,-0.041212477,0.84903675,-0.101331905,0.5260542,-0.06050138,-0.29374364,0.6905605
ENG-Premier League,2023 - 2024,Arsenal,Kai Havertz,GER,24,1999,Left,ST,ST,0.27267906,0.21107817,0.77349,-0.30742788,0.50889313,0.44946963,-0.09577072,0.026577435,0.04599951,0.021629393,0.18656594,-0.14637998,0.3858166,0.2782389,-0.42114002,0.20628126
ENG-Premier League,2023 - 2024,Arsenal,Leandro Trossard,BEL,28,1994,Right,LW,Winger,0.17635351,-0.12701622,0.62938905,-0.5511658,-0.2964659,0.3254096,0.33539015,0.65827316,0.03908579,0.1342206,0.8016446,-0.059181232,0.36416152,-0.042589918,-0.7411433,-0.09411125
ENG-Premier League,2023 - 2024,Arsenal,Martin Ødegaard,NOR,24,1998,Left,CM,CM,-0.20117779,-0.069771916,0.859396,0.6309397,0.61600435,0.31783158,-0.17394958,0.0019164607,0.23511237,-0.34358448,0.120644845,-1.1038133,0.042963136,0.17326656,-0.04342528,-0.24533498
ENG-Premier League,2023 - 2024,Arsenal,Oleksandr Zinchenko,UKR,26,1996,Left,LB,Fullback,0.5692192,-0.45618996,-0.44939557,0.046678014,0.37029848,0.38101554,0.21644227,0.42062354,-0.04122406,-0.18141499,0.7732661,-1.0366547,-0.18506931,-0.36303484,-0.24451518,0.11712493
ENG-Premier League,2023 - 2024,Arsenal,William Saliba,FRA,22,2001,Right,CB,CB,-0.14903235,-0.06883318,-0.43808287,-0.8305903,0.528695,0.5351716,-0.7704006,0.56348693,0.13630016,-0.55411565,-0.22743343,-0.42684045,-1.0526711,0.24626064,0.29235792,-0.09932871
ENG-Premier League,2023 - 2024,Aston Villa,Boubacar Kamara,FRA,23,1999,Right,CDM,CDM,0.50905854,-0.39662576,-0.6183057,0.070920646,0.07740105,0.6739128,0.08642713,0.27555993,0.048362724,0.38508838,0.9768318,-0.57121783,0.013092208,-0.21240157,-0.024912491,0.53125066
ENG-Premier League,2023 - 2024,Aston Villa,Clément Lenglet,FRA,28,1995,Left,CB,CB,0.22826491,-0.06426528,-1.0583357,-0.38559958,-0.058989227,0.5879645,0.57133734,-0.057666987,-0.15415704,0.17182164,0.7005168,-0.15309548,-0.26814836,-0.09866622,-0.11785007,0.65468925
ENG-Premier League,2023 - 2024,Aston Villa,Diego Carlos,BRA,30,1993,Right,CB,CB,0.3206993,0.13476595,-0.8424489,-0.48704532,0.012585685,0.5611693,0.030131293,-0.20076688,-0.3302327,-0.20549294,0.5982622,-0.09966082,-0.68209654,0.09692871,0.15195206,0.66845375
ENG-Premier League,2023 - 2024,Aston Villa,Douglas Luiz,BRA,25,1998,Right,CM,CM,-0.15363714,-0.43968955,0.12574106,0.3117989,0.40245906,-0.106341824,-0.5349436,0.28250933,0.14562126,0.34315187,0.51251155,-0.6915661,-0.23543808,0.27863774,0.40799057,-0.30456
ENG-Premier League,2023 - 2024,Aston Villa,Ezri Konsa,ENG,25,1997,Right,CB,CB,0.22696327,0.09085902,-0.37493396,-0.45042413,0.45982745,0.66372335,-0.3818258,0.41293293,0.19708367,-0.09788665,0.20833789,-0.4241394,-1.0926071,0.3217037,0.26634595,0.092139065
ENG-Premier League,2023 - 2024,Aston Villa,John McGinn,SCO,28,1994,Left,LM,Wide Midfielder,0.3939256,-0.22650054,0.5202175,0.24776715,0.035778172,0.41675448,-0.41604853,0.3808695,0.42745036,-0.14956878,0.7400247,-0.5833123,0.40271956,-0.052125156,0.17660537,-0.015090179
